school,student_id,test_score,gender,asian,black,hispanic,national,eng_limit,special_ed
Cat Academy,2519,122.25865792033582,1,0,0,0,0,0,0
Cat Academy,2520,88.63762752533827,1,0,1,0,0,0,0
Cat Academy,2521,93.34033650477666,0,0,0,0,0,0,0
Cat Academy,2522,132.0201888302648,1,0,0,0,0,0,0
Cat Academy,2523,79.71966963293443,0,0,1,0,0,0,0
Cat Academy,2524,74.68540121582943,1,0,0,1,0,1,0
Cat Academy,2525,74.06936205378302,0,0,1,0,0,0,0
Cat Academy,2526,90.26121541045644,1,0,0,0,0,0,0
Cat Academy,2527,77.54396778376538,1,0,0,1,0,1,0
Cat Academy,2528,111.80110045542943,1,0,0,0,0,0,0
Cat Academy,2529,51.594350114762335,0,0,1,0,0,1,0
Cat Academy,2530,106.00180797660808,0,0,0,0,0,0,0
Cat Academy,2531,94.7114224712612,0,0,0,0,0,1,0
Cat Academy,2532,93.79315877864133,0,0,0,0,0,1,0
Cat Academy,2533,96.36072669432723,0,0,0,1,0,0,0
Cat Academy,2534,125.35375820195755,1,0,1,0,0,0,0
Cat Academy,2535,109.74454233690945,0,0,0,1,0,0,0
Cat Academy,2536,106.15610024726027,1,0,0,1,0,0,0
Cat Academy,2537,85.2355864713756,1,0,1,0,0,0,0
Cat Academy,2538,63.63333115595688,1,0,1,0,0,0,0
Cat Academy,2539,85.73398489170518,1,0,0,1,0,0,0
Cat Academy,2540,99.38337595903903,0,0,0,0,0,0,0
Cat Academy,2541,120.68597030849095,1,0,0,1,0,0,0
Cat Academy,2542,54.8683441393337,1,0,1,1,0,1,0
Cat Academy,2543,69.83458228301836,0,0,1,0,0,0,0
Cat Academy,2544,108.52072658641276,0,0,0,1,0,0,0
Cat Academy,2545,100.92631822477074,1,0,0,0,0,0,0
Cat Academy,2546,125.98727273292333,1,0,0,0,0,0,0
Cat Academy,2547,74.55763718364301,0,0,0,1,0,0,0
Cat Academy,2548,79.06103178270618,0,1,0,1,0,0,0
Cat Academy,2549,127.92677335901931,1,0,0,1,0,0,0
Cat Academy,2550,89.82433504361715,1,0,0,0,0,1,0
Cat Academy,2551,144.45341042068793,1,0,0,0,0,0,0
Cat Academy,2552,109.68420692957905,1,0,0,0,0,0,0
Cat Academy,2553,112.13920549219779,0,0,0,0,0,0,0
Cat Academy,2554,91.6001000403505,0,1,1,1,0,1,0
Cat Academy,2555,140.401586401787,0,0,1,0,0,0,0
Cat Academy,2556,115.21178404934379,0,0,0,0,0,0,0
Cat Academy,2557,87.57328752574583,0,0,0,0,0,1,0
Cat Academy,2558,71.257893398172385,0,0,0,0,0,0,0
Cat Academy,2559,90.58797083056997,1,0,0,1,0,1,0
Cat Academy,2560,84.6171794740758,1,0,0,1,0,1,0
Cat Academy,2561,99.19055116522325,0,0,1,1,0,0,0
Cat Academy,2562,80.04936361778364,1,0,0,1,0,1,0
Cat Academy,2563,71.38516196687853,0,0,0,1,0,0,0
Cat Academy,2564,108.0395788875376,0,0,0,0,0,0,0
Cat Academy,2565,100.42281976077604,0,0,0,0,0,0,0
Cat Academy,2566,107.6247979441615,1,0,0,0,0,1,0
Cat Academy,2567,91.53975953196056,1,0,0,1,0,1,0
Cat Academy,2568,119.18087149151827,1,0,0,0,0,0,0
Cat Academy,2569,110.03477531734367,0,0,0,1,0,0,0
Cat Academy,2570,100.76215475445002,1,1,0,0,0,0,0
Cat Academy,2571,118.452019723713,1,0,0,1,0,0,0
Cat Academy,2572,129.93135665977056,0,1,0,0,0,0,0
Cat Academy,2573,118.5888934737573,0,0,0,0,0,0,0
Cat Academy,2574,102.49049520942432,0,0,0,0,0,0,0
Cat Academy,2575,97.08560271865223,0,0,0,1,0,1,0
Cat Academy,2576,108.69925078622914,1,0,1,0,0,0,0
Cat Academy,2577,106.78611822174219,1,0,0,1,0,1,0
Cat Academy,2578,112.26892043964456,0,0,0,0,0,0,0
Cat Academy,2579,119.27309772620174,0,0,1,0,0,0,0
Cat Academy,2580,85.29764917860524,1,0,1,0,0,0,0
Cat Academy,2581,87.00507617503969,0,0,0,1,0,0,0
Cat Academy,2582,82.06315697327749,0,0,0,0,0,1,0
Cat Academy,2583,113.1746817085948,1,0,0,1,0,0,0
Cat Academy,2584,94.75445603804228,0,0,0,1,0,1,0
Cat Academy,2585,111.5474619240274,1,0,0,1,0,0,0
Cat Academy,2586,107.09280414200968,0,0,0,1,0,0,0
Cat Academy,2587,93.69247907809975,1,0,0,1,0,0,0
Cat Academy,2588,127.87985234523865,1,0,0,0,0,0,0
Cat Academy,2589,115.29010718485972,0,0,0,1,0,1,0
Cat Academy,2590,154.15763841863333,1,0,0,1,0,0,0
Cat Academy,2591,115.01589724384502,1,0,0,0,0,1,0
Cat Academy,2592,77.49407497387239,1,0,0,1,0,0,0
Cat Academy,2593,101.73444986424883,0,0,0,0,0,0,0
Cat Academy,2594,59.7691753758276,1,0,0,1,0,0,1
Cat Academy,2595,93.55339716201462,0,0,0,0,0,1,0
Cat Academy,2596,91.41191541828691,0,0,0,1,0,0,0
Cat Academy,2597,64.52600634190378,0,0,1,1,0,0,0
Cat Academy,2598,113.24446279539772,1,0,0,1,0,0,0
Cat Academy,2599,77.54918170584594,0,0,0,1,0,0,0
Cat Academy,2600,62.00991438957941,1,0,0,0,0,1,0
Cat Academy,2601,85.72685513280764,0,0,0,0,0,0,0
Cat Academy,2602,125.78277999913682,0,0,0,0,0,1,0
Cat Academy,2603,91.02695782944532,0,1,0,0,0,0,0
Cat Academy,2604,112.30066522951992,1,0,0,1,0,1,0
Cat Academy,2605,92.91576281998358,1,0,0,0,0,1,0
Cat Academy,2606,96.22790165106136,1,0,1,1,0,0,0
Cat Academy,2607,129.7170573682912,0,0,0,0,0,0,0
Cat Academy,2608,112.45995106029608,0,0,0,0,0,0,0
Cat Academy,2609,89.46074868916634,1,0,0,0,0,0,0
Cat Academy,2610,110.33450087671586,0,0,0,0,0,0,0
Cat Academy,2611,96.45312840323857,1,0,0,1,0,1,0
Cat Academy,2612,104.8800598611169,0,0,0,1,0,0,0
Cat Academy,2613,80.66984469748787,0,0,0,1,0,1,0
Cat Academy,2614,116.48110318025076,1,0,1,0,0,0,0
Cat Academy,2615,120.56010361128641,0,0,0,0,0,0,0
Cat Academy,2616,98.57649152403988,0,0,1,0,0,0,0
Cat Academy,2617,111.33750757533443,1,0,0,0,0,0,0
Cat Academy,2618,80.77927659187314,0,0,0,1,0,0,0
Cat Academy,2619,122.10408453425627,0,0,0,0,0,0,0
Cat Academy,2620,116.86578483498039,0,0,1,1,0,0,0
Cat Academy,2621,85.12542579380032,1,0,0,0,0,0,0
Cat Academy,2622,77.69107736322124,0,0,0,1,0,1,0
Cat Academy,2623,93.13210477931788,1,0,0,0,0,0,0
Cat Academy,2624,90.81406086301887,1,0,0,0,0,0,0
Cat Academy,2625,110.62544269516613,0,0,0,0,0,1,0
Cat Academy,2626,125.22324259181666,0,0,0,1,0,0,0
Cat Academy,2627,71.14685553808475,1,0,0,0,0,1,0
Cat Academy,2628,93.27188232572553,1,0,0,0,0,0,0
Cat Academy,2629,71.11547328912026,1,0,0,1,0,1,0
Cat Academy,2630,120.99035619053899,0,0,0,0,0,0,0
Cat Academy,2631,86.18610877545137,1,0,0,0,0,1,0
Cat Academy,2632,101.32952296654784,0,0,0,1,0,0,0
Cat Academy,2633,137.48965018554608,0,1,0,1,0,0,0
Cat Academy,2634,95.65383769007138,0,0,1,0,0,1,0
Cat Academy,2635,98.54817565525545,1,0,0,0,0,0,0
Cat Academy,2636,109.68882273543059,0,0,0,1,0,0,0
Cat Academy,2637,105.7606966113543,1,0,0,1,0,0,0
Cat Academy,2638,134.5501707115259,0,0,0,0,0,0,0
Cat Academy,2639,123.81677315371142,1,0,0,0,0,0,0
Cat Academy,2640,120.59517343747035,1,0,0,1,0,0,0
Cat Academy,2641,110.46725888240739,1,0,0,0,0,0,0
Cat Academy,2642,81.88852733678223,0,0,0,1,0,1,0
Cat Academy,2643,44.57925329073888,1,0,1,0,0,0,0
Cat Academy,2644,62.24547311223074,1,0,1,1,0,0,0
Cat Academy,2645,93.63504472013253,1,0,0,0,0,0,0
Cat Academy,2646,127.11892193679421,0,0,0,0,0,0,0
Cat Academy,2647,94.62668474659002,0,0,0,0,0,1,0
Cat Academy,2648,103.86285702666716,1,0,0,1,0,0,0
Cat Academy,2649,79.02155430867222,1,0,0,1,0,1,0
Cat Academy,2650,77.22054138177786,1,0,1,0,0,0,0
Cat Academy,2651,55.0053674077894,1,1,0,0,0,1,0
Cat Academy,2652,123.30358317756347,0,0,0,1,0,0,0
Cat Academy,2653,118.2075877396636,1,0,0,1,0,0,0
Cat Academy,2654,110.46667729810667,1,0,0,0,0,1,0
Cat Academy,2655,118.63673620684034,1,0,0,1,0,0,0
Cat Academy,2656,95.77672054116677,0,0,0,1,0,0,0
Cat Academy,2657,126.63888775933202,1,0,1,1,0,1,0
Cat Academy,2658,75.93298729136959,1,0,0,1,0,1,0
Cat Academy,2659,80.4324145205666,1,0,0,1,0,1,0
Cat Academy,2660,94.16513625237502,1,0,0,0,0,0,0
Cat Academy,2661,74.44014097008865,0,0,0,0,0,1,0
Cat Academy,2662,103.24933143775074,0,0,0,0,0,1,0
Cat Academy,2663,105.00528682157572,1,0,0,0,0,0,0
Cat Academy,2664,105.98163959744416,1,0,1,1,0,0,0
Cat Academy,2665,122.552826832732,0,0,0,0,1,0,0
Cat Academy,2666,121.42265226163349,1,0,0,0,0,0,0
Cat Academy,2667,90.68359752874645,0,0,0,0,0,1,0
Cat Academy,2668,109.56431628654207,0,0,0,1,0,1,0
Cat Academy,2669,103.31203423637285,0,0,0,0,0,0,0
Cat Academy,2670,90.18689520898795,1,0,0,1,0,0,0
Cat Academy,2671,93.62634897628706,1,0,0,0,0,1,0
Cat Academy,2672,99.1425797622251,1,0,0,1,0,0,0
Cat Academy,2673,129.7791311236074,0,0,0,0,0,0,0
Cat Academy,2674,137.79875098569244,1,0,0,0,0,0,0
Cat Academy,2675,102.45154041697427,0,0,0,1,0,0,0
Cat Academy,2676,120.21929261261435,1,0,0,1,0,0,0
Cat Academy,2677,75.83388059097737,0,0,0,1,0,0,0
Cat Academy,2678,110.50201236090963,1,0,1,1,0,1,0
Cat Academy,2679,109.31021985324023,1,1,0,0,0,0,0
Cat Academy,2680,73.2075578982465,1,0,0,1,0,1,0
Cat Academy,2681,103.53824424569558,1,0,0,0,0,0,0
Cat Academy,2682,84.70508418996042,1,0,0,0,0,0,0
Cat Academy,2683,115.646657049527,0,0,1,0,0,0,0
Cat Academy,2684,111.2601861339275,0,0,0,1,0,0,0
Cat Academy,2685,76.5734254659236,0,0,0,0,0,1,0
Cat Academy,2686,130.02966766296382,0,0,0,1,0,0,0
Cat Academy,2687,113.01717837206812,0,0,0,0,0,0,0
Cat Academy,2688,95.85677730789568,1,0,0,0,0,1,0
Cat Academy,2689,73.04309275478155,0,0,0,1,0,1,0
Cat Academy,2690,100.01405762788104,1,0,0,1,0,0,0
Cat Academy,2691,92.04731016631327,1,0,0,0,0,0,0
Cat Academy,2692,110.80491582232673,0,0,1,0,0,0,0
Cat Academy,2693,93.4053481640675,0,0,0,1,0,1,0
Cat Academy,2694,101.89866561542938,1,0,0,1,0,0,0
Cat Academy,2695,114.60491015240464,0,0,0,1,0,0,0
Cat Academy,2696,92.10045016956362,0,0,0,0,0,0,0
Cat Academy,2697,104.58109155214704,1,0,0,0,0,0,0
Cat Academy,2698,80.5991205684535,0,0,0,1,0,0,0
Cat Academy,2699,111.88974129472561,0,0,1,0,0,0,0
Cat Academy,2700,81.09018756951207,1,0,0,0,0,0,0
Cat Academy,2701,71.19931017844563,0,0,0,1,0,1,0
Cat Academy,2702,72.78824559758014,1,0,0,1,0,1,0
Cat Academy,2703,100.18331930180103,1,0,0,0,0,1,0
Cat Academy,2704,143.27528992462834,1,0,0,0,0,0,0
Cat Academy,2705,95.02873072718022,0,0,0,1,0,0,0
Cat Academy,2706,127.26425817203227,1,0,0,0,0,1,0
Cat Academy,2707,97.21212076172921,1,0,0,1,0,0,0
Cat Academy,2708,110.76991063916108,0,0,0,1,0,0,0
Cat Academy,2709,59.930993449411865,0,0,0,1,0,1,0
Cat Academy,2710,117.21753287589485,0,0,1,0,0,0,0
Exeter,1,74.95809654292874,0,0,0,0,0,0,0
Exeter,2,132.6909757148761,0,0,0,1,0,0,0
Exeter,3,88.35989806691089,0,0,0,1,0,0,0
Exeter,4,103.12531655289487,1,0,0,0,0,0,0
Exeter,5,75.36722727803769,0,0,0,1,0,1,0
Exeter,6,92.82522678406066,1,0,0,1,0,0,0
Exeter,7,70.37625379926291,0,0,0,0,0,1,0
Exeter,8,90.817951755592,0,0,0,0,0,0,0
Exeter,9,65.99946468393779,0,0,0,0,0,0,0
Exeter,10,65.57205405446368,0,0,0,0,0,1,0
Exeter,11,101.52972015199018,0,0,0,1,0,0,0
Exeter,12,91.1109463146785,1,0,0,0,0,1,0
Exeter,13,53.034065199694275,1,0,0,0,0,0,0
Exeter,14,74.02827504475597,1,0,0,0,0,0,0
Exeter,15,102.83879894778092,0,1,0,1,0,0,0
Exeter,16,97.53898454962845,1,0,0,0,0,0,0
Exeter,17,130.35567685884354,1,0,0,0,0,0,0
Exeter,18,69.7678036020845,1,0,0,0,0,0,0
Exeter,19,73.22937229623997,0,0,1,0,0,0,0
Exeter,20,73.84920070252315,0,0,1,0,0,0,0
Exeter,21,108.09851383881612,0,0,0,0,0,0,0
Exeter,22,117.005223798472,1,0,0,1,0,0,0
Exeter,23,81.07149873403073,1,0,1,1,0,0,0
Exeter,24,79.56491666833496,0,0,0,1,0,0,0
Exeter,25,97.37659323460944,1,0,1,0,0,0,0
Exeter,26,89.81890401263902,0,0,0,0,0,0,0
Exeter,27,81.56897644621417,1,0,0,1,0,0,0
Exeter,28,72.80823465009618,0,0,0,1,0,1,0
Exeter,29,95.67960087697527,0,0,0,0,0,0,0
Exeter,30,91.48769453389905,1,0,0,0,0,0,0
Exeter,31,76.71452557300982,1,0,0,0,0,0,0
Exeter,32,71.12117264333193,0,0,0,0,0,1,0
Exeter,33,83.79378529954676,0,0,0,0,0,0,0
Exeter,34,77.50070556715698,0,0,0,1,0,0,0
Exeter,35,73.12884585589332,0,0,1,1,0,0,0
Exeter,36,102.45348490485648,1,0,0,0,0,0,0
Exeter,37,84.06963817837655,0,1,0,1,0,1,0
Exeter,38,90.61937753565664,0,0,1,0,0,0,0
Exeter,39,46.97493192233449,1,0,0,0,0,1,0
Exeter,40,79.58555903896685,1,0,0,0,0,1,0
Exeter,41,86.81638529188243,0,0,0,1,0,0,0
Exeter,42,64.1277931655606,0,0,0,0,0,0,0
Exeter,43,75.98357101965871,0,0,0,1,0,0,0
Exeter,44,104.368782295727,0,0,0,1,0,1,0
Exeter,45,79.28855019629808,1,0,0,1,0,1,0
Exeter,46,71.52553474779842,0,0,0,1,0,1,0
Exeter,47,79.03635970226642,1,0,0,1,0,0,0
Exeter,48,79.05532935034825,1,0,1,1,0,0,0
Exeter,49,28.839255891981253,1,0,0,1,0,1,0
Exeter,50,81.66633837643177,1,0,0,1,0,1,0
Exeter,51,91.03267334166645,0,0,0,0,0,0,0
Exeter,52,84.25153719015739,0,0,0,0,0,0,0
Exeter,53,82.42292008237041,1,0,0,0,0,0,0
Exeter,54,44.735485436020944,0,0,0,1,0,1,0
Exeter,55,68.25670484578353,0,0,0,1,0,0,0
Exeter,56,65.1301415420533,0,1,0,1,0,0,0
Exeter,57,102.58337867643246,0,0,0,1,0,0,0
Exeter,58,97.59294464209499,0,0,0,0,0,0,0
Exeter,59,30.87546533951523,0,0,0,1,0,1,0
Exeter,60,43.35933572078175,0,0,1,0,0,0,0
Exeter,61,97.9271981485521,0,0,0,0,0,0,0
Exeter,62,97.1231457784237,1,0,0,1,0,0,0
Exeter,63,74.31055393244857,1,0,0,0,0,0,0
Exeter,64,85.21247491341903,1,0,0,1,0,0,0
Exeter,65,98.26846352730232,0,0,0,0,0,0,0
Exeter,66,69.68453788841148,1,0,0,1,0,0,0
Exeter,67,104.92334510662162,1,0,0,0,0,0,0
Exeter,68,43.72388471045956,0,0,0,0,0,0,0
Exeter,69,95.79395486625728,0,0,0,1,0,0,0
Exeter,70,65.35814076994477,1,0,0,1,0,1,0
Exeter,71,91.94215034704251,0,0,0,0,0,0,0
Exeter,72,87.81548589005317,0,0,1,0,0,0,0
Exeter,73,60.45536411876428,0,0,0,1,0,1,0
Exeter,74,93.28189603505257,1,0,0,1,0,0,0
Exeter,75,68.54096965543509,1,0,0,1,0,0,0
Exeter,76,88.90936426897353,1,0,0,1,0,1,0
Exeter,77,109.37552554166575,0,0,0,1,0,0,0
Exeter,78,95.87688971209457,1,0,1,1,0,0,0
Exeter,79,98.2304054277329,0,0,0,0,0,0,0
Exeter,80,76.7142248210203,1,0,0,0,0,1,0
Exeter,81,80.17132856319196,1,0,0,0,0,0,0
Exeter,82,92.87419436135717,1,0,0,0,0,0,0
Exeter,83,78.71283689734365,1,0,0,0,0,1,0
Exeter,84,97.41682927107826,0,0,0,0,0,0,0
Exeter,85,74.01634775923932,1,0,0,0,0,0,0
Exeter,86,56.55113564304487,0,0,1,0,0,1,0
Exeter,87,100.52121240211184,1,1,0,1,0,1,0
Exeter,88,60.48234890882364,1,0,0,1,0,1,0
Exeter,89,132.49982942997352,0,0,0,0,0,0,0
Exeter,90,84.22834389916753,1,0,0,1,0,0,0
Exeter,91,40.215576652982776,1,0,0,1,0,1,0
Exeter,92,69.64427882519091,1,0,1,0,0,0,0
Exeter,93,117.7952120683092,1,0,0,0,0,0,0
Exeter,94,55.29596558715789,1,0,0,0,0,1,0
Exeter,95,74.37045199830573,1,0,0,0,0,1,0
Exeter,96,63.70652559280576,0,1,0,0,0,0,0
Exeter,97,62.67195879043391,1,0,0,0,0,0,0
Exeter,98,83.45507835331509,1,0,0,0,0,1,0
Exeter,99,84.30994447389203,0,0,0,0,0,0,0
Exeter,100,94.23948294793401,1,0,0,0,0,1,0
Exeter,101,66.08969630635552,1,0,0,1,0,0,0
Exeter,102,83.59501614620278,0,0,0,1,0,0,0
Exeter,103,53.78124277659834,0,0,0,0,0,0,0
Exeter,104,112.87453265204564,1,0,0,0,0,0,0
Exeter,105,117.88449760748678,1,0,0,0,1,0,0
Exeter,106,51.955005264793726,0,0,0,0,0,1,0
Exeter,107,110.92138833413073,1,0,0,0,0,0,0
Exeter,108,128.9327779045046,0,0,0,1,0,0,0
Exeter,109,52.38629280146938,1,0,0,0,0,1,0
Exeter,110,80.73038920073778,0,0,0,0,0,0,0
Exeter,111,87.92002942554586,0,0,0,1,0,0,0
Exeter,112,90.2217719317217,0,0,1,1,0,0,0
Exeter,113,85.62258586743813,0,1,0,0,0,0,0
Exeter,114,107.06151122145366,1,0,0,1,0,1,0
Exeter,115,74.48668175744444,0,0,1,1,0,0,0
Exeter,116,48.03542652247587,1,0,0,0,0,1,0
Exeter,117,74.35474427271804,1,0,0,1,0,1,0
Exeter,118,56.08409541146176,0,0,0,0,0,0,0
Exeter,119,59.54054673612274,1,0,0,0,0,1,0
Exeter,120,87.48417574938304,1,0,0,1,0,0,0
Exeter,121,59.1295737459231,1,0,0,0,0,1,0
Exeter,122,96.39251283240914,1,0,0,1,0,0,0
Exeter,123,91.31939924019926,1,0,0,1,0,0,0
Exeter,124,73.56323905325522,1,0,1,1,0,0,0
Exeter,125,49.60784729572187,1,0,0,0,0,0,0
Exeter,126,105.50153831707377,1,0,0,0,0,0,0
Exeter,127,63.95826955229157,1,0,0,1,0,1,0
Exeter,128,120.98697217846752,0,0,0,0,0,0,0
Exeter,129,105.94789733350275,1,1,0,0,0,0,0
Exeter,130,43.091306349467075,0,0,0,1,0,1,0
Exeter,131,106.47612132627206,1,0,0,0,0,0,0
Exeter,132,92.2563344925805,0,0,0,0,0,0,0
Exeter,133,85.27603058228141,0,0,0,1,0,0,0
Exeter,134,71.19227243598226,1,0,0,0,0,0,0
Exeter,135,81.32748301607525,1,0,0,0,0,0,0
Exeter,136,79.5817464627658,0,0,0,0,0,0,0
Exeter,137,113.12522415500018,0,0,0,1,0,0,0
Exeter,138,82.5699074395932,0,0,1,1,0,0,0
Exeter,139,113.27661665895455,0,0,0,0,0,0,0
Exeter,140,80.862487556364,1,0,0,0,0,1,0
Exeter,141,102.07371750266762,0,0,0,1,0,0,0
Exeter,142,100.02021593310882,1,0,0,0,0,1,0
Exeter,143,87.42929759607135,1,0,0,0,0,0,0
Exeter,144,78.92788256937372,0,0,0,0,0,0,1
Exeter,145,123.73730387055534,1,0,0,0,1,0,0
Exeter,146,103.62085810103072,1,0,0,1,0,0,0
Exeter,147,87.44015253371384,1,1,0,0,0,1,0
Exeter,148,67.84544448326538,0,0,0,0,0,1,0
Exeter,149,93.44823038999077,0,0,0,1,0,0,0
Exeter,150,69.03318868100577,0,0,0,1,0,0,0
Exeter,151,101.36969307333426,1,0,0,1,0,0,0
Exeter,152,65.27700202236684,1,0,0,0,0,0,0
Exeter,153,107.88128685922182,0,0,0,0,0,0,0
Exeter,154,98.12361727851544,0,0,0,1,0,0,0
Exeter,155,86.9573877439078,1,0,0,0,0,0,0
Exeter,156,80.72429343141964,0,0,1,0,0,0,0
Exeter,157,83.69740517902964,0,0,0,0,0,1,0
Exeter,158,104.83180621415393,0,0,0,0,0,0,0
Exeter,159,56.300443394380864,1,0,1,0,0,1,0
Exeter,160,95.05112844090257,0,0,0,1,0,0,0
Exeter,161,61.15756138777829,1,0,0,1,0,0,0
Exeter,162,66.36997982925237,0,0,0,1,0,1,0
Exeter,163,92.44346016232836,0,0,0,0,0,0,0
Exeter,164,48.32120018009599,1,0,0,1,0,1,0
Exeter,165,72.80546604608587,1,0,0,0,0,0,0
Exeter,166,93.42894199216774,1,0,0,0,0,0,0
Exeter,167,47.69198694452452,1,0,0,0,0,1,0
Exeter,168,59.472715566025826,1,0,0,0,0,1,0
Exeter,169,91.85525154579653,0,0,0,0,0,0,0
Exeter,170,62.749380423749386,1,0,0,0,0,0,0
Exeter,171,86.9955085605178,0,0,0,1,0,0,0
Exeter,172,63.46218206012949,1,0,1,0,0,1,0
Exeter,173,109.24219266524138,1,0,0,0,0,0,0
Exeter,174,101.6689862388152,1,0,1,0,0,0,0
Exeter,175,49.17398160990263,1,0,0,1,0,0,0
Exeter,176,63.56094191971726,0,0,0,1,0,0,0
Exeter,177,61.88527115660635,0,0,0,1,0,0,0
Exeter,178,71.15367040677715,0,0,0,0,0,0,0
Exeter,179,85.65676514373625,1,0,0,0,0,0,0
Exeter,180,86.83348217225017,1,0,0,0,0,0,0
Exeter,181,68.26972512627476,0,0,0,1,0,0,0
Exeter,182,62.317405956103606,1,0,1,1,0,0,0
Exeter,183,83.94362227617077,1,0,0,1,0,0,0
Exeter,184,33.26752510642032,0,0,0,0,0,1,0
Exeter,185,80.56501574549496,0,0,0,1,0,0,0
Exeter,186,49.321833875435416,0,0,0,0,0,1,0
Exeter,187,85.99539541653951,1,0,0,0,0,0,0
Exeter,188,104.4126339704272,1,0,0,1,0,0,0
Exeter,189,90.03697864342666,1,0,0,1,0,0,0
Exeter,190,77.20163388227816,1,0,0,0,0,1,0
Exeter,191,95.04524524045719,0,0,0,0,0,0,0
Exeter,192,88.997796335345,1,0,0,0,0,0,0
Exeter,193,59.54928582711008,1,0,0,1,0,1,0
Exeter,194,95.20762733960957,0,0,0,0,0,0,0
Exeter,195,109.64763224178502,0,0,1,0,0,0,0
Exeter,196,54.99002292848841,0,0,1,1,0,0,0
Exeter,197,71.7483661953216,1,0,1,0,0,0,0
Exeter,198,92.75490729775332,0,0,0,0,0,0,0
Exeter,199,76.20430458971013,1,0,1,1,0,0,0
Exeter,200,87.5571982835281,1,0,0,0,0,0,0
Exeter,201,70.78505729455192,1,0,0,0,0,1,0
Exeter,202,90.71582553559035,1,0,0,1,0,0,0
Exeter,203,87.45830688310518,0,0,0,0,0,0,0
Exeter,204,76.42556405243063,0,0,0,1,0,0,0
Exeter,205,97.4701519927352,1,0,0,0,0,0,0
Exeter,206,101.53307517017754,1,0,0,0,0,0,0
Exeter,207,67.34975363342298,1,0,1,1,0,0,0
Exeter,208,58.102588522822764,1,0,0,1,0,0,0
Exeter,209,104.81031063154184,0,0,0,0,0,0,0
Exeter,210,49.95438854234746,0,0,0,0,0,0,0
Exeter,211,76.64087376201867,0,0,0,1,0,0,0
Exeter,212,83.27894014972648,1,0,0,0,0,1,0
Exeter,213,93.595981710774,1,1,0,0,0,0,0
Exeter,214,89.77066372157829,0,0,0,0,0,1,0
Exeter,215,78.71598681593025,1,0,0,1,0,0,0
Exeter,216,117.48100059083309,0,0,0,0,0,1,0
Exeter,217,97.522091676712,0,0,0,0,0,0,0
Exeter,218,52.62893449145039,1,0,1,0,0,0,0
Exeter,219,126.52381089360559,0,0,0,0,0,0,0
Exeter,220,72.44141163984634,0,0,0,1,0,1,0
Exeter,221,68.92506581702759,1,0,0,0,0,0,0
Exeter,222,103.48371075928281,1,1,0,1,0,0,0
Exeter,223,89.36589270246736,1,0,0,0,0,1,0
Exeter,224,92.5564367035222,0,0,0,1,0,0,0
Exeter,225,74.85925041621549,0,0,0,0,0,1,0
Exeter,226,84.45574907684788,0,0,0,1,0,0,0
Exeter,227,118.84174760430045,1,0,0,0,0,1,0
Exeter,228,67.25111184265256,0,1,1,1,0,0,0
Exeter,229,99.27011062775811,0,0,0,0,0,0,0
Exeter,230,70.70802803344216,1,0,0,0,0,0,0
Exeter,231,88.75711703189145,1,0,0,0,0,0,0
Exeter,232,95.16245783872596,1,0,0,0,0,0,0
Exeter,233,67.57695834630253,0,0,0,0,0,0,0
Exeter,234,85.91133985594965,0,0,0,1,0,0,0
Exeter,235,82.40178981719458,0,0,0,0,0,0,0
Exeter,236,93.07363813141477,1,0,0,1,0,0,0
Exeter,237,95.99309276486429,0,0,0,1,0,0,0
Exeter,238,56.83730008152212,1,0,0,1,0,1,0
Exeter,239,72.06586787324122,0,0,0,0,0,1,0
Exeter,240,76.23856359019199,0,0,0,0,0,0,0
Exeter,241,81.94987772897179,0,0,0,1,0,0,0
Exeter,242,86.37089684453647,1,0,0,0,0,1,0
Exeter,243,79.0579601460279,1,0,0,0,0,0,0
Exeter,244,97.74734931745748,0,0,0,0,1,0,0
Exeter,245,89.07331834784623,1,0,0,0,0,0,0
Exeter,246,120.16882718983977,0,0,0,0,0,0,0
Exeter,247,78.32283941573134,1,0,0,0,0,0,0
Exeter,248,81.64937547182306,0,0,0,1,0,0,0
Exeter,249,73.58003753248462,1,0,0,1,0,0,0
Exeter,250,83.807377422403,0,0,0,1,0,0,0
Exeter,251,86.67264125841994,1,0,0,0,0,0,0
Exeter,252,80.08846535466837,0,0,0,1,0,1,0
Exeter,253,77.89983940464793,0,0,0,0,0,0,0
Exeter,254,96.25616209557788,0,0,0,0,0,1,0
Exeter,255,96.11365320296375,0,0,0,0,0,0,0
Exeter,256,86.62875175864376,0,0,0,1,0,1,0
Exeter,257,94.13790623394138,1,0,0,0,0,0,0
Exeter,258,51.89216042587731,1,0,0,1,0,0,0
Exeter,259,52.67559382019848,0,0,0,0,0,1,0
Exeter,260,58.88582078993842,0,0,0,1,0,0,0
Exeter,261,95.43771451918893,0,0,0,0,0,0,0
Exeter,262,78.23477251655065,1,0,0,0,0,0,0
Exeter,263,94.53519147577043,1,0,0,0,0,0,0
Exeter,264,114.64706833896527,0,1,0,0,0,0,0
Exeter,265,77.35505326302949,0,0,0,0,0,1,0
Exeter,266,60.51229918304107,0,0,0,1,0,0,0
Exeter,267,55.03110936019482,0,0,0,0,0,1,0
Exeter,268,72.77339930561232,1,0,0,1,0,1,0
Exeter,269,106.87205226950095,1,1,0,0,0,0,0
Exeter,270,70.445495941514,1,0,0,0,0,0,0
